PC1,PC2,Cluster
-1.4871747037742198,0.21782332225919707,0
-0.9050107765215837,0.004586848696686734,0
-0.9646659558952675,0.5549657878839258,0
0.33059233606239824,-1.0318053502636602,0
-1.4436280021829397,0.3232917449150415,-1
0.33161234142768975,-0.4581473538264767,0
0.4368498420453181,-0.8456176404834657,0
0.20801769257524508,-0.5912113801028006,0
-0.8510682702344793,0.5376670433651901,0
-0.3034740867467583,-0.204333078495288,0
0.20282645668001328,1.2144558147647457,0
0.6111195337410678,0.21642535096818502,0
0.5889919628105906,-0.8495358898836441,0
0.8828772209412968,-0.22892148197621817,-1
-0.6090867200341977,-0.37342119224192455,0
0.4286995290978896,0.9592149410007159,0
-0.2980729787557948,0.16500385025959977,0
-0.29603418039911517,-0.8336185985864374,0
0.8486202546459031,-0.0645427511644148,-1
-0.3413081152514575,-1.3932606350068761,0
-1.1566809035219188,0.3685789296185539,0
-0.5947086542168699,-0.4273794891291602,0
1.1741117884114087,-0.005875071342346178,0
0.7561301345503,0.4450592377689671,0
1.6499245758645429,-0.023218961072394764,-1
0.4576490212189012,0.04341898782136963,0
-1.4036615415049802,0.1315165589679376,0
-0.2192505178777341,-1.466186903179578,0
0.554736208889101,1.4607812826485618,0
0.3205953728707415,-1.1821681210587185,0
-0.5926686434862863,0.7199365037452053,0
-0.8389388748695624,-0.6926729282984425,0
-1.3708266007830614,0.17229350922179465,0
-0.3416165016430595,-0.996527251116688,0
0.4854848741580396,-1.0639546681825043,0
0.19986616725391254,-0.9323172403390221,0
-0.41738015879914886,0.20969904991363586,0
0.23066230961915196,0.10708215876087204,0
-0.7274736213820348,0.6707310696415142,0
0.5447380333235405,-0.8355199298669,0
-0.9674163732256365,0.5831968564025916,0
-0.8420913124081147,0.11437181772306684,0
0.07250230807971134,0.5351302471865401,0
-0.8731958411649563,-0.528294197486639,0
-0.5190374185034574,0.8944129451735741,0
0.8359726007936524,-0.6124735192330282,0
0.8506602653764865,1.0827732417099507,0
-0.25248747880783623,-0.7281501759305922,0
-0.12920439505100845,0.8577099129563627,0
-0.5947086542168699,-0.4273794891291602,0
-0.505888017773249,0.23773096994712398,0
-0.2263808254598708,0.9123036747417854,0
-0.5836916856599219,0.296641278103082,0
-0.08137022465063845,1.1409375615425676,0
0.05883464886216897,-0.5864585173192561,0
-0.5919582368865008,-0.45561055764782626,0
-0.7160546326169034,0.6159381593709128,0
-0.28532559823376963,0.28713555253599315,0
0.6089871015678072,1.5971280934268772,0
0.9706778520196261,-0.137469019337117,-1
1.1459663367067634,-0.6477064731686863,-1
-0.2038524466951146,-0.9464872036296311,0
-0.8396492814693478,0.48287413309458893,0
-0.9885239387908221,0.09089361198794525,0
0.026308094531851983,-1.023968851463301,0
0.1888504110708686,0.4896004341491384,0
-0.5108871055560293,-0.9104196363106071,0
-0.7083063398776583,-0.41008074461042476,0
-0.33732903283396887,-0.8187680251863279,0
0.025999708140250165,-0.6272354675731132,0
0.8663667229507084,1.2057395573697094,0
1.6684750845857148,-0.3105640075439568,-1
0.4273711373409957,0.7822903284537212,0
1.1101723189326482,-0.6893180368059091,-1
1.169422299394135,0.5951793802301373,0
-0.18354892154629568,1.103443395790702,0
1.624221155098665,-0.29654804752721264,-1
0.7032076336284878,0.4856370395376463,0
0.1998673796278168,1.2136212013813805,0
0.30673556554074755,0.6500609155607628,0
-0.3494584281988856,0.41157194647730483,0
-0.02427649319888625,-1.278965431530841,0
0.56717399064562,-0.16629207290525938,0
-0.3480364026254105,0.20641626541164448,0
0.10176018659232502,-0.7773990898829946,0
0.09789734245398712,1.2051927175315464,0
-1.5242971133052283,-0.0007128539250209172,0
-0.43450864194684574,0.29188841531953746,0
-0.07994819907716366,0.9357818804769071,0
-0.5126175175211063,-0.30853057135475825,0
0.11746664416654692,-0.6544327742232358,0
1.033388656411267,-0.05674973221276835,0
1.4143629266466127,-0.3150742419936123,-1
0.440118517863021,0.9044220307301146,0
1.014529761298493,0.6273286981489823,0
-0.4723426704515446,-0.8970391411920506,0
0.36444728214960853,-0.4173704035726197,0
0.19384828647974472,-0.5081874013135331,0
0.8892047004809709,1.0961537368285073,0
-0.4897795399908439,-0.41811639189596056,0
