PC1,PC2,Cluster
-0.13315894948476903,0.062447646337047365,0
1.1605708965860724,0.0780736445441111,0
1.6898569140087831,-0.6488620121446658,0
1.1271431776758454,0.5432385308079511,0
0.7378405954578365,0.07996758902897341,0
-0.41378839797191763,0.254946737648937,0
0.1599403138938691,-1.3642593637423985,0
1.0991046057631664,-0.31779461602682235,0
0.06290162954529455,0.5943073415388379,0
-0.09620323905086044,-1.689956102121597,0
-0.7807415019871301,0.05542603161797659,0
-1.2301270581198045,-0.20168195333840905,0
0.01670414903124142,0.3701992023848646,0
-0.29697080657597086,0.4867767498389332,0
0.24050335326164618,-0.16038889976393975,0
-0.1928077695836321,-0.8760898131244705,0
-0.1715746036991356,-0.8500336751560522,0
-0.09446803340463998,0.2319420732948478,0
0.19437739519799827,-1.7936306166402782,0
-0.32644463742253194,-0.37267362822691663,0
-0.4834516690070678,-0.47060573503265224,0
-0.1807916889327045,-0.1600777240480023,0
0.2558436860209005,-1.3977623560693433,0
0.5186337530437742,0.16462491292502088,0
-0.21201972532872837,-0.7786684667964067,0
0.6220241091799686,0.9912552243541641,0
-0.3562569953094346,-0.18732754818433003,0
-0.3456046511419843,-0.8788662680613033,0
-0.38543087944365706,0.8767030179351882,0
-0.35161269146744784,-1.2368723125995371,0
0.6085727695951593,0.27682590404661933,0
0.5552509364373419,-0.5429823774251868,0
1.302608484052576,0.5704883549442787,0
1.0288034414968537,-0.5647933556113672,0
1.0930965654377027,-0.6758006605650564,0
1.0255507118389315,-0.020541387951860543,0
0.262852831464443,0.10336133598407748,0
0.6085727695951593,0.27682590404661933,0
-0.411651980632296,-0.5269993277901682,0
-0.8450783106777962,-0.3372766914151113,0
-0.8823339678240442,-0.5083538871418349,0
0.15279696134686233,0.20279830467365917,0
-0.1250334917229267,1.8012654361700666,0
-0.4390083940424778,-0.005637960561233143,-1
0.6202262188806883,0.7284048316848328,0
1.331463421571217,-0.25426534462671757,0
-0.5725933198557336,-0.10583576182612937,0
0.2603974675092402,1.1245842679717049,0
1.3392452478709043,-0.9426385269658437,0
0.22910616593863872,0.8078030887964381,0
-1.0997429199388267,-0.16084617057645625,0
-0.5200688524006357,0.23700155531755565,0
-0.7797403968690513,1.1985436791331632,0
1.1396129925673368,-0.6909693879596052,0
1.2997379661848125,0.5736538924821258,0
0.6770564631374313,1.0664938425217472,0
-0.38930250242949926,-0.2632490920421511,0
0.2853175168674619,-0.5383119780034934,0
0.40670788965499055,0.053106847493660354,0
-1.434447302015176,0.5958219220962596,0
1.418106023714863,-0.10152241383238961,0
-0.235886727543227,1.4237314405315278,0
-0.37152580561828447,-0.3590876696012915,0
0.5424621749302698,0.9305024078908919,0
-1.2049070620492444,0.058902744871761066,0
0.7253903609911061,0.5086559162366155,0
0.9037261852355998,0.532740202835096,0
0.2184538217711882,1.4993418086734116,0
-0.5690216435822303,-0.8893645960341585,0
-0.8599844896212474,-0.24460365139381768,0
0.15423222028074401,0.20121553590473562,0
-0.06003920937633798,0.9098948345461956,0
0.624116841769773,-0.2944008690717185,0
1.538176344768732,-0.41394436930190004,0
0.43518061538347297,-0.23056042195567614,0
0.652971779288414,-1.1191545686427145,0
0.1630588364483268,1.1596700290675732,0
0.2508367508135156,-0.6126507530923908,0
1.5697865929549144,-0.3364400566751556,0
1.112619210522553,0.09482514070758491,0
0.029173963922732405,-0.8640087163826917,0
-1.3757995870343926,0.39124173404259105,0
1.0166721536457044,-0.37538189495224744,0
0.12719475348614323,0.48330003658514864,0
-0.1260782815908227,0.15443776066810325,0
-0.4791978342310671,0.12825994482302763,0
-0.5960591103768309,-0.6072800953537454,0
0.12965011744134614,-0.5379228954024786,0
-0.8436430517439144,-0.33885946018403484,0
-0.7352261799755748,-1.102860343291759,0
-0.09620323905086044,-1.689956102121597,0
0.2141999869951873,0.9004761288177315,0
1.2006970716000807,0.24598530273298924,0
-0.5740285787896153,-0.10425299305720584,0
0.019522724873360587,0.9706476510094678,0
-1.3022456931101578,0.09398850596762928,0
-0.3207555437126494,0.22460928285983953,0
-0.020595192864823787,-0.3045880213286363,0
-0.41346945135633656,0.0156698711004149,0
0.2252345429527966,-0.3321490211809013,0
-0.5275121516599812,-0.11942172045175474,0
0.4831323014469888,-0.24731191811914852,0
-0.13359310330057286,1.2071480626211577,0
-0.005645329171555501,0.10644896663684741,0
0.8920290512002533,-0.4225487527898945,0
